id,price
4907206,145.17718971300783
1559912,145.17718971300783
10658564,145.17718971300783
5373674,145.17718971300783
13006794,145.17718971300783
21245946,145.17718971300783
4628603,145.17718971300783
23184876,145.17718971300783
8975190,145.17718971300783
10358108,145.17718971300783
4796592,145.17718971300783
648047,145.17718971300783
17690699,145.17718971300783
27603879,145.17718971300783
4823529,145.17718971300783
15435899,145.17718971300783
21120246,145.17718971300783
27191858,145.17718971300783
24121885,145.17718971300783
9523431,145.17718971300783
17150899,145.17718971300783
7350310,145.17718971300783
843499,145.17718971300783
1097816,145.17718971300783
19132312,145.17718971300783
2608391,145.17718971300783
25369155,145.17718971300783
16313547,145.17718971300783
17839487,145.17718971300783
4813259,145.17718971300783
24970249,145.17718971300783
3272552,145.17718971300783
19069994,145.17718971300783
29635607,145.17718971300783
25077481,145.17718971300783
29009445,145.17718971300783
8101762,145.17718971300783
14200676,145.17718971300783
287814,145.17718971300783
26571746,145.17718971300783
24288820,145.17718971300783
4581556,145.17718971300783
26985356,145.17718971300783
16965072,145.17718971300783
7358093,145.17718971300783
20511790,145.17718971300783
20308927,145.17718971300783
27014270,145.17718971300783
13522873,145.17718971300783
22143658,145.17718971300783
14549011,145.17718971300783
783202,145.17718971300783
19546150,145.17718971300783
21413175,145.17718971300783
20286105,145.17718971300783
9685104,145.17718971300783
10359702,145.17718971300783
4069681,145.17718971300783
21309449,145.17718971300783
13698284,145.17718971300783
21802458,145.17718971300783
4695408,145.17718971300783
13899190,145.17718971300783
7776880,145.17718971300783
3216134,145.17718971300783
6582467,145.17718971300783
14176519,145.17718971300783
15554154,145.17718971300783
18669019,145.17718971300783
11062438,145.17718971300783
26014359,145.17718971300783
8635762,145.17718971300783
7173864,145.17718971300783
7798060,145.17718971300783
27363172,145.17718971300783
19815527,145.17718971300783
15805025,145.17718971300783
28513631,145.17718971300783
987616,145.17718971300783
3720404,145.17718971300783
17368490,145.17718971300783
2210615,145.17718971300783
13879965,145.17718971300783
23881662,145.17718971300783
26712981,145.17718971300783
17384137,145.17718971300783
16649773,145.17718971300783
26004087,145.17718971300783
10609103,145.17718971300783
16765113,145.17718971300783
3529500,145.17718971300783
9475052,145.17718971300783
13999301,145.17718971300783
8813547,145.17718971300783
26869774,145.17718971300783
21137287,145.17718971300783
5470363,145.17718971300783
21509260,145.17718971300783
16313098,145.17718971300783
29658316,145.17718971300783
25266473,145.17718971300783
22425516,145.17718971300783
25637401,145.17718971300783
21751800,145.17718971300783
10413492,145.17718971300783
1387431,145.17718971300783
10424679,145.17718971300783
1639762,145.17718971300783
13577423,145.17718971300783
20071791,145.17718971300783
796523,145.17718971300783
29233046,145.17718971300783
7898302,145.17718971300783
21254993,145.17718971300783
9361107,145.17718971300783
3561828,145.17718971300783
23303565,145.17718971300783
9194718,145.17718971300783
22524377,145.17718971300783
27597929,145.17718971300783
22130642,145.17718971300783
26527359,145.17718971300783
6853661,145.17718971300783
21255711,145.17718971300783
21898686,145.17718971300783
27010922,145.17718971300783
9026590,145.17718971300783
21232082,145.17718971300783
4710315,145.17718971300783
2650690,145.17718971300783
1300097,145.17718971300783
20091561,145.17718971300783
22100074,145.17718971300783
63610,145.17718971300783
19242837,145.17718971300783
19780093,145.17718971300783
17592601,145.17718971300783
9125917,145.17718971300783
13644095,145.17718971300783
14111626,145.17718971300783
9786398,145.17718971300783
29655002,145.17718971300783
27485377,145.17718971300783
22600667,145.17718971300783
21591942,145.17718971300783
26448768,145.17718971300783
13430210,145.17718971300783
16026000,145.17718971300783
96471,145.17718971300783
7001872,145.17718971300783
18910648,145.17718971300783
27227840,145.17718971300783
28107658,145.17718971300783
13641909,145.17718971300783
26417414,145.17718971300783
18176798,145.17718971300783
4208547,145.17718971300783
26750453,145.17718971300783
24970116,145.17718971300783
22353249,145.17718971300783
45542,145.17718971300783
16178326,145.17718971300783
13289643,145.17718971300783
22229793,145.17718971300783
13714127,145.17718971300783
21366188,145.17718971300783
27795234,145.17718971300783
28227271,145.17718971300783
25635216,145.17718971300783
25353132,145.17718971300783
12362194,145.17718971300783
2288762,145.17718971300783
28494807,145.17718971300783
22192285,145.17718971300783
9631464,145.17718971300783
11176819,145.17718971300783
15520503,145.17718971300783
9532665,145.17718971300783
27551807,145.17718971300783
23626799,145.17718971300783
3602534,145.17718971300783
1137093,145.17718971300783
26867888,145.17718971300783
29545335,145.17718971300783
17157615,145.17718971300783
17134357,145.17718971300783
29460217,145.17718971300783
23722695,145.17718971300783
9900650,145.17718971300783
15216398,145.17718971300783
9327458,145.17718971300783
27132152,145.17718971300783
7194538,145.17718971300783
26229979,145.17718971300783
4393126,145.17718971300783
5123033,145.17718971300783
19910558,145.17718971300783
21923649,145.17718971300783
13388929,145.17718971300783
23270071,145.17718971300783
5457251,145.17718971300783
9776054,145.17718971300783
8035074,145.17718971300783
1280412,145.17718971300783
18949137,145.17718971300783
20917759,145.17718971300783
14715470,145.17718971300783
21268535,145.17718971300783
9877776,145.17718971300783
11304836,145.17718971300783
12916955,145.17718971300783
22543874,145.17718971300783
13031854,145.17718971300783
14281481,145.17718971300783
11643472,145.17718971300783
27519196,145.17718971300783
9825420,145.17718971300783
20836787,145.17718971300783
10279086,145.17718971300783
6085932,145.17718971300783
20269650,145.17718971300783
9156162,145.17718971300783
21550302,145.17718971300783
20682663,145.17718971300783
29009479,145.17718971300783
10038410,145.17718971300783
17568638,145.17718971300783
16281547,145.17718971300783
8935528,145.17718971300783
27815089,145.17718971300783
5733204,145.17718971300783
17889021,145.17718971300783
3029690,145.17718971300783
13056650,145.17718971300783
15598548,145.17718971300783
28129768,145.17718971300783
15082723,145.17718971300783
16289001,145.17718971300783
15468765,145.17718971300783
29336346,145.17718971300783
14716742,145.17718971300783
23289645,145.17718971300783
24135740,145.17718971300783
12287938,145.17718971300783
690516,145.17718971300783
13092405,145.17718971300783
7062446,145.17718971300783
13020422,145.17718971300783
8341669,145.17718971300783
23164612,145.17718971300783
26847195,145.17718971300783
3171880,145.17718971300783
19588835,145.17718971300783
23996479,145.17718971300783
29607482,145.17718971300783
27927476,145.17718971300783
4218129,145.17718971300783
11658782,145.17718971300783
7545751,145.17718971300783
28863703,145.17718971300783
21612043,145.17718971300783
29072168,145.17718971300783
27372026,145.17718971300783
21844499,145.17718971300783
12034085,145.17718971300783
18493375,145.17718971300783
2640764,145.17718971300783
15337268,145.17718971300783
24653231,145.17718971300783
1960045,145.17718971300783
16086320,145.17718971300783
1067251,145.17718971300783
9577614,145.17718971300783
13765146,145.17718971300783
21698446,145.17718971300783
29762932,145.17718971300783
15009565,145.17718971300783
27695755,145.17718971300783
3529888,145.17718971300783
14553862,145.17718971300783
11105968,145.17718971300783
6972554,145.17718971300783
13066577,145.17718971300783
25815129,145.17718971300783
28409831,145.17718971300783
19228956,145.17718971300783
15250479,145.17718971300783
23668928,145.17718971300783
22228612,145.17718971300783
4803244,145.17718971300783
28549236,145.17718971300783
